epoch;loss;jap;all
120;75.3694076538086;14.575007;-14.55755
121;76.27722930908203;9.74831;-9.73068
122;76.20796203613281;9.878868;-9.855744
123;75.98728942871094;10.619469;-10.60097
124;75.48045349121094;8.9501505;-8.946286
125;74.89472961425781;12.39614;-12.381473
126;74.53337860107422;13.243155;-13.182749
127;74.66452026367188;14.1417885;-14.119955
128;74.8416519165039;9.249148;-9.246512
129;74.29710388183594;13.046209;-13.009594
130;74.1019515991211;15.305203;-15.262456
131;74.33443450927734;12.614924;-12.657549
132;74.26376342773438;16.444658;-16.40959
133;74.27629089355469;16.494907;-16.499191
134;75.82679748535156;8.40366;-8.558516
135;75.49324035644531;14.482638;-14.521064
136;74.20362854003906;14.407217;-14.42113
137;74.94723510742188;8.8265;-8.882154
138;74.75078582763672;16.584652;-16.55927
139;74.2234878540039;16.969328;-16.918642
140;74.88532257080078;8.420688;-8.45112
141;74.67124938964844;14.980818;-14.940718
142;76.20237731933594;13.930269;-13.883121
143;74.8226318359375;8.300284;-8.345863
144;73.46939086914062;14.92642;-14.932811
145;73.8909912109375;11.609434;-11.649048
146;74.63577270507812;15.189644;-15.178769
147;76.2432861328125;7.655368;-7.6558523
148;75.67708587646484;8.460295;-8.44885
149;75.35289001464844;9.292804;-9.348892
150;74.71940612792969;13.73371;-13.80559
151;75.32780456542969;6.7221546;-6.7506437
152;74.2706298828125;10.313019;-10.354317
153;74.4837417602539;11.250748;-11.278626
154;74.67810821533203;7.1025157;-7.111254
155;74.1263427734375;12.854214;-12.863686
156;76.2303466796875;14.744738;-14.776603
157;74.03114318847656;10.581636;-10.528993
158;73.89449310302734;14.934975;-14.774462
159;73.84186553955078;15.818435;-15.736089
160;73.76500701904297;13.522247;-13.56314
161;74.42262268066406;6.6483774;-6.6292324
162;73.67520904541016;11.907059;-11.839092
163;73.65861511230469;15.139442;-15.129625
164;73.8319091796875;15.014231;-15.083484
165;76.96552276611328;6.8472624;-6.894796
166;75.43206024169922;13.213687;-13.173352
167;74.08436584472656;15.338416;-15.31641
168;74.69439697265625;15.7605915;-15.749044
169;74.20974731445312;12.182101;-12.1765785
170;74.14842224121094;8.014256;-8.035663
171;75.9743881225586;13.8805895;-13.87994
172;76.71593475341797;6.6984987;-6.7085896
173;76.11570739746094;8.465776;-8.465824
174;75.26683044433594;14.74778;-14.69882
175;75.036865234375;13.281073;-13.265805
176;74.81124114990234;9.971508;-9.97197
177;74.02017974853516;16.780489;-16.771456
178;74.15484619140625;14.692835;-14.691672
179;74.93973541259766;5.989822;-5.99487
180;74.10343170166016;6.974668;-6.9795346
181;73.70832824707031;14.462241;-14.456923
182;74.28800964355469;15.313143;-15.308208
183;74.22698211669922;13.805026;-13.797872
184;73.75843048095703;14.354547;-14.255094
185;75.08084106445312;16.260096;-16.164171
186;74.53993225097656;15.170133;-15.192773
187;74.57108306884766;12.840741;-12.833926
188;74.55217742919922;8.715594;-8.665247
189;75.03797149658203;16.004202;-16.02221
190;75.18633270263672;7.239417;-7.1769714
191;73.80530548095703;15.893611;-15.8812275
192;77.94194030761719;15.207501;-15.246101
193;74.21627044677734;13.913055;-13.928434
194;73.90811157226562;14.672698;-14.665399
195;74.4620132446289;15.278934;-15.243375
196;73.55929565429688;15.712232;-15.680197
197;73.96285247802734;17.226633;-17.186491
198;74.28885650634766;15.192353;-15.169609
199;73.79804229736328;16.308502;-16.262743
200;77.30622100830078;16.067835;-16.028305
201;76.67912292480469;7.148166;-7.1470966
202;76.38684844970703;8.250771;-8.250216
203;76.47916412353516;7.956158;-7.954608
204;76.33504486083984;8.9898615;-8.989947
205;76.31635284423828;9.348206;-9.346327
206;76.05838012695312;10.511598;-10.511461
207;77.32991027832031;10.984575;-10.97924
208;76.19146728515625;8.61873;-8.610704
209;75.5093002319336;11.220044;-11.208559
210;75.54344177246094;11.948054;-11.933472
211;75.15562438964844;13.229857;-13.223786
212;75.37670135498047;10.151404;-10.156914
213;75.14043426513672;12.36711;-12.360123
214;74.47628021240234;12.538906;-12.526251
215;75.4712142944336;12.793637;-12.778375
216;75.25116729736328;12.465516;-12.453007
217;75.35713958740234;7.794147;-7.7788672
218;74.51647186279297;8.353862;-8.370247
219;74.9117431640625;6.736436;-6.7268
220;74.3131103515625;12.997007;-13.00429
221;76.1669692993164;6.3488607;-6.3281016
222;74.86299133300781;16.27535;-16.231987
223;74.63068389892578;12.604501;-12.577057
224;73.87955474853516;16.369476;-16.340883
225;74.09666442871094;13.198249;-13.13138
226;74.07981872558594;13.247407;-13.204209
227;74.22496032714844;14.674686;-14.57214
228;74.55689239501953;15.583642;-15.449319
229;74.08961486816406;15.808758;-15.777559
230;73.92314910888672;12.951195;-12.932587
231;74.18689727783203;15.16944;-15.1099
232;73.98178100585938;14.233034;-14.192857
233;73.79600524902344;13.796176;-13.742045
234;74.41526794433594;5.147595;-5.1452074
235;74.19454193115234;15.555078;-15.494752
236;74.00691223144531;16.194996;-16.126165
237;73.81360626220703;15.526964;-15.443146
238;74.79389953613281;6.5719547;-6.5740023
239;74.64280700683594;13.451726;-13.427996
240;74.4676742553711;13.697435;-13.678918
241;74.3739242553711;15.868519;-15.825692
242;78.63121032714844;7.7670755;-7.775722
243;73.86661529541016;13.813411;-13.762737
244;73.85066223144531;14.359333;-14.301315
245;73.83129119873047;15.214737;-15.173097
246;73.98050689697266;14.992285;-14.965565
247;76.73869323730469;15.197308;-15.177364
248;76.60847473144531;6.1894197;-6.197776
249;75.61874389648438;8.754667;-8.751926
250;74.2978744506836;11.828251;-11.882956
251;74.7001953125;14.69682;-14.778969
252;74.12745666503906;15.765885;-15.79183
253;73.81004333496094;14.80205;-14.818352
254;76.01426696777344;14.747429;-14.723037
255;74.69090270996094;8.034468;-8.034804
256;73.80646514892578;14.959364;-14.988941
257;80.58429718017578;14.877688;-14.922361
258;77.49192810058594;6.0007534;-6.009448
259;77.51715850830078;7.4557014;-7.4547772
260;76.83391571044922;8.698376;-8.676688
261;75.35344696044922;8.186056;-8.176006
262;75.00912475585938;10.182891;-10.168316
263;76.02769470214844;13.941852;-13.96152
264;75.8027114868164;8.567441;-8.565749
265;73.95246124267578;14.178928;-14.291092
266;73.86772918701172;14.148235;-14.162122
267;75.536376953125;5.8248644;-5.8511167
268;73.77574920654297;13.588182;-13.555094
269;75.03215026855469;5.6920924;-5.68003
270;74.36737060546875;13.24467;-13.291148
271;74.13546752929688;15.11723;-15.134879
272;73.85575103759766;14.781105;-14.74265
273;74.13784790039062;15.468587;-15.496613
274;73.86479949951172;16.103754;-16.121704
275;74.2287368774414;15.503937;-15.494545
276;74.09028625488281;15.510161;-15.4811735
277;75.69832611083984;15.985182;-15.952896
278;77.52970886230469;5.844511;-5.844481
279;76.22233581542969;8.304202;-8.294929
280;75.47610473632812;11.891146;-11.892255
281;75.60464477539062;7.6243854;-7.5762734
282;75.36490631103516;13.238475;-13.218537
283;75.56568908691406;9.332523;-9.288622
284;76.819580078125;7.205414;-7.167289
285;75.95213317871094;9.425653;-9.370684
286;75.2769546508789;10.210081;-10.172828
287;77.06642150878906;10.212984;-10.201399
288;75.6797866821289;7.6009593;-7.5684505
289;74.38129425048828;13.605795;-13.572533
290;73.76045227050781;16.112026;-16.08656
291;73.76213073730469;14.605234;-14.64304
292;73.7515640258789;15.019658;-15.028284
293;73.80013275146484;16.91371;-16.821383
294;77.23482513427734;15.220028;-15.190754
295;75.1617431640625;11.090371;-11.0610075
296;74.35426330566406;12.235416;-12.186795
297;73.99205780029297;15.431169;-15.362832
298;74.21411895751953;15.184504;-15.128662
299;74.24301147460938;11.133782;-11.124853
300;74.07656860351562;15.292753;-15.261324
301;74.43254089355469;15.351186;-15.30244
302;74.69268035888672;15.851681;-15.818018
303;75.1501693725586;16.053564;-16.010736
304;77.0068588256836;6.056873;-6.0772524
305;76.1341552734375;8.305926;-8.32492
306;74.70015716552734;11.797079;-11.764889
307;75.69581604003906;6.5388994;-6.5597844
308;74.32624816894531;12.633325;-12.627143
309;74.19229125976562;14.4196205;-14.416026
310;74.08026123046875;14.023593;-14.039698
311;74.02249145507812;14.352999;-14.354012
312;73.8781509399414;12.984712;-13.017839
313;74.14433288574219;14.736548;-14.738833
314;73.84002685546875;14.910763;-14.938974
315;73.79122924804688;15.101692;-15.088596
316;73.68881225585938;11.559509;-11.629998
317;73.68363189697266;15.093508;-15.067566
318;73.84215545654297;15.293151;-15.269895
319;74.06324005126953;12.028013;-12.070493
320;74.06993865966797;16.283218;-16.21725
321;74.8852310180664;15.976224;-15.949214
322;74.03996276855469;15.154865;-15.224849
323;74.16419219970703;5.8505664;-5.8781443
324;74.42748260498047;11.715044;-11.709845
325;73.60135650634766;15.702838;-15.711755
326;74.05323791503906;14.898834;-14.912639
327;73.7608413696289;15.810445;-15.807883
328;80.67390441894531;15.867964;-15.837152
329;75.45489501953125;8.860711;-8.863742
330;74.61930847167969;13.189074;-13.213663
331;74.62852478027344;15.157424;-15.142686
332;73.86930847167969;15.780655;-15.756763
333;74.93390655517578;16.521198;-16.489828
334;74.245849609375;9.902022;-9.885111
335;73.87530517578125;6.115055;-6.122664
336;75.33660888671875;13.793797;-13.809758
337;74.0107650756836;15.382253;-15.387268
338;74.32141876220703;6.6012673;-6.62151
339;73.74718475341797;15.676012;-15.669642
340;74.005126953125;14.481957;-14.490731
341;73.95397186279297;8.588087;-8.599016
342;74.8940658569336;12.089757;-12.112646
343;76.23371124267578;6.1903157;-6.2086554
344;74.63153839111328;15.019379;-15.005871
345;74.353759765625;14.987598;-14.976462
346;73.94892883300781;13.196686;-13.182001
347;74.22090911865234;13.945167;-13.945832
348;74.50978088378906;5.677787;-5.708616
349;73.65787506103516;13.70457;-13.693726
350;73.9249496459961;13.199018;-13.186006
351;73.5822982788086;14.988586;-14.935844
352;77.10588836669922;16.428446;-16.381994
353;75.41956329345703;14.1052475;-14.1307
354;74.65753173828125;14.819075;-14.786259
355;78.50419616699219;14.925598;-14.892859
356;75.14949798583984;13.597714;-13.570004
357;73.8373031616211;16.228064;-16.238426
358;73.81952667236328;15.155012;-15.149763
359;73.73255920410156;15.027163;-15.008689
360;75.11248779296875;14.338347;-14.325296
361;77.07127380371094;7.0378714;-7.0151296
362;75.03443145751953;12.717305;-12.669831
363;73.8564682006836;13.457826;-13.424462
364;73.7389144897461;15.030295;-14.953807
365;73.60354614257812;14.870308;-14.791414
366;73.6339111328125;14.411864;-14.351058
367;73.81351470947266;16.145151;-16.087942
368;73.52877044677734;14.339029;-14.340236
369;73.70404815673828;14.705312;-14.679301
370;73.54661560058594;14.481941;-14.429597
371;73.49932098388672;14.580856;-14.518632
372;76.66046142578125;16.316023;-16.303848
373;75.6292953491211;9.005816;-9.061028
374;74.47650146484375;11.387461;-11.464008
375;75.71797943115234;4.990476;-5.024068
376;73.9944839477539;15.302106;-15.42821
377;73.96066284179688;15.222251;-15.294167
378;73.70526885986328;14.532421;-14.5995
379;73.8856430053711;14.830406;-14.870598
380;73.82070922851562;15.471086;-15.483147
381;85.96414184570312;15.278483;-15.273784
382;73.90499114990234;12.241817;-12.290295
383;73.7420883178711;15.63108;-15.645383
384;73.78551483154297;13.994929;-13.998379
385;73.67682647705078;14.866622;-14.880307
386;73.69129180908203;15.894201;-15.905998
387;73.84867858886719;15.181354;-15.167366
388;73.60214233398438;15.736502;-15.731876
389;73.59832763671875;15.250299;-15.239602
390;73.6629409790039;15.011188;-15.053017
391;73.63848876953125;14.975126;-14.966716
392;73.660888671875;13.51552;-13.535837
393;73.52129364013672;15.465112;-15.4470005
394;73.74031829833984;14.271746;-14.264846
395;73.60137939453125;14.112406;-14.134863
396;73.66582489013672;15.168973;-15.1766405
397;75.51885223388672;14.971953;-14.959107
398;73.62020874023438;14.92451;-14.917016
399;73.55511474609375;14.242506;-14.226147
400;73.6851806640625;14.495121;-14.493754
401;73.6415786743164;14.423187;-14.424292
402;73.60954284667969;14.525415;-14.528488
403;73.51649475097656;15.472424;-15.469191
404;73.65069580078125;15.174401;-15.159102
405;73.68036651611328;17.053358;-17.0533
406;73.73656463623047;13.366299;-13.352379
407;74.51382446289062;15.9543705;-15.992574
408;73.82415771484375;15.417612;-15.462623
409;74.8617172241211;7.44114;-7.453764
410;73.78467559814453;13.134061;-13.157158
411;73.7428207397461;16.60364;-16.676004
412;73.71818542480469;12.549898;-12.532029
413;73.58926391601562;14.551526;-14.588367
414;73.7555923461914;11.049871;-11.001713
415;73.6373291015625;13.715442;-13.687052
416;73.6792984008789;14.047657;-13.996732
417;73.70298767089844;14.697743;-14.706234
418;74.41260528564453;14.926905;-14.964842
419;74.48919677734375;10.566442;-10.569438
420;74.23443603515625;14.5351925;-14.532915
421;73.73851013183594;15.383905;-15.380395
422;74.63216400146484;15.45449;-15.458865
423;73.69769287109375;15.898361;-15.908346
424;73.59207916259766;14.444278;-14.444913
425;73.55558013916016;14.639885;-14.644344
426;77.48143005371094;4.965041;-4.9543858
427;74.18302917480469;15.143166;-15.143165
428;73.86377716064453;15.844772;-15.85522
429;74.11942291259766;15.588124;-15.60008
430;73.91165161132812;15.773752;-15.781455
431;75.56407928466797;7.1441755;-7.1450357
432;74.07780456542969;15.217518;-15.241769
433;73.81939697265625;15.405997;-15.420554
434;74.09003448486328;7.7226386;-7.6910357
435;73.69474029541016;15.6914215;-15.697416
436;73.86974334716797;14.695673;-14.703669
437;73.84221649169922;14.668467;-14.699786
438;74.23231506347656;14.056598;-14.077185
439;73.90734100341797;14.701634;-14.738716
440;73.96943664550781;15.543245;-15.578566
441;73.84500885009766;15.1232605;-15.160576
442;74.02775573730469;15.046756;-15.049891
443;73.71438598632812;14.429525;-14.418466
444;73.6191177368164;15.814368;-15.821966
445;73.73814392089844;15.306006;-15.319549
446;73.6803970336914;14.192601;-14.146746
447;73.58486938476562;15.102009;-15.138829
448;74.38894653320312;14.753536;-14.782975
449;73.51075744628906;16.041216;-16.134169
450;73.54570770263672;14.919492;-15.018455
451;73.44097137451172;15.075305;-15.151158
452;74.12181091308594;14.754419;-14.814584
453;73.76174926757812;6.148509;-6.069973
454;73.4768295288086;16.535208;-16.558483
455;73.55216217041016;15.859178;-15.878486
456;73.51432800292969;16.372374;-16.341475
457;73.270263671875;15.278692;-15.232301
458;73.30261993408203;13.515395;-13.457744
459;73.49247741699219;10.64978;-10.631813
460;73.8873291015625;15.671904;-15.70272
461;73.52064514160156;15.618593;-15.619555
462;75.74745178222656;11.652249;-11.646681
463;74.2288818359375;14.887962;-14.873606
464;73.61786651611328;15.961054;-15.944984
465;74.12140655517578;12.020195;-11.997083
466;73.7643051147461;12.989737;-12.94996
467;73.44204711914062;14.119507;-14.101696
468;73.40711212158203;13.896204;-13.884071
469;74.10041809082031;13.3545265;-13.379379
470;73.89159393310547;13.998184;-13.964299
471;73.51812744140625;14.456032;-14.489697
472;74.9290771484375;14.168351;-14.182295
473;73.72564697265625;13.190562;-13.185
474;73.63658142089844;15.434732;-15.418245
475;73.2928466796875;15.021107;-15.023331
476;73.65596771240234;14.198042;-14.243378
477;74.661376953125;5.1886663;-5.2040896
478;73.84226989746094;14.726738;-14.626567
479;73.7270278930664;15.423548;-15.333331
480;76.46559143066406;15.88584;-15.828325
481;74.42733764648438;14.900442;-14.875184
482;74.1845474243164;14.911008;-14.936454
483;74.88031768798828;16.544924;-16.576385
484;74.27574920654297;11.824696;-11.834282
485;74.60523986816406;5.2304974;-5.208616
486;74.19673919677734;16.180758;-16.198416
487;73.99700927734375;16.054802;-16.037766
488;74.40660095214844;8.193197;-8.167982
489;73.63959503173828;15.911293;-15.9229965
490;73.78771209716797;15.123974;-15.118509
491;73.6539306640625;15.270197;-15.278016
492;73.8699951171875;15.619137;-15.6142645
493;73.56510925292969;14.845823;-14.798448
494;73.7435531616211;16.133966;-16.135647
495;74.03223419189453;15.850999;-15.839919
496;73.57257080078125;14.986843;-14.978964
497;73.64718627929688;14.955289;-14.896974
498;75.80928802490234;-0.3424902;0.30678082
499;73.67121124267578;12.566436;-12.544934
500;74.58808898925781;15.424205;-15.404351
501;73.54928588867188;14.408606;-14.421797
502;73.66400909423828;14.05047;-14.020065
503;73.68064880371094;15.540318;-15.529999
504;73.82662200927734;6.6237283;-6.554924
505;74.42386627197266;15.978502;-15.985027
506;73.6042709350586;14.252045;-14.230019
507;73.61439514160156;14.78786;-14.759235
508;73.62812042236328;14.210352;-14.187235
509;73.5903091430664;15.068927;-15.063163
510;73.77780151367188;15.0745325;-15.068027
511;73.5685043334961;15.2555895;-15.223536
512;74.1059341430664;16.164465;-16.165821
513;73.50820922851562;15.276087;-15.2709255
514;73.63984680175781;15.625606;-15.622609
515;73.80555725097656;15.40963;-15.388014
516;75.1466293334961;6.024872;-6.004202
517;73.6115951538086;14.75832;-14.76006
518;74.7359390258789;15.106774;-15.141988
519;75.81324768066406;15.519962;-15.529876
520;76.54756927490234;6.2456417;-6.2306476
521;74.87264251708984;10.9770565;-10.917173
522;74.55602264404297;7.8106947;-7.812228
523;74.38440704345703;14.403958;-14.412005
524;74.14234924316406;12.671843;-12.785764
525;73.92987060546875;14.189915;-14.233275
526;74.83948516845703;14.085943;-14.098596
527;74.24488830566406;15.17123;-15.215836
528;74.0224838256836;17.080833;-17.12914
529;74.06295776367188;14.561914;-14.581036
530;73.75350952148438;8.776879;-8.781506
531;73.89167785644531;14.065599;-14.082662
532;76.45167541503906;5.4683948;-5.475828
533;73.82124328613281;11.679934;-11.711606
534;73.60568237304688;15.918361;-15.964059
535;73.7232894897461;15.033998;-15.062078
536;73.6855239868164;14.923142;-14.960291
537;73.62409973144531;15.103788;-15.153486
538;74.23023986816406;15.772496;-15.820964
539;74.3082504272461;10.963051;-10.986606
540;73.85363006591797;6.887536;-6.8970356
541;73.17465209960938;16.548445;-16.589985
542;73.99668884277344;9.122896;-9.173812
543;74.27725982666016;11.807276;-11.790171
544;75.11347198486328;13.031484;-13.022263
545;73.31670379638672;16.021006;-16.065573
546;75.20303344726562;7.1694694;-7.123653
547;74.0163345336914;15.071423;-15.062393
548;73.88025665283203;14.439764;-14.434803
549;73.64045715332031;15.65982;-15.649885
550;73.68034362792969;15.695259;-15.684712
551;73.78374481201172;14.549636;-14.52317
552;73.74237823486328;15.156425;-15.154189
553;73.69330596923828;12.609799;-12.579712
554;73.73558807373047;14.239001;-14.215393
555;73.80708312988281;14.878254;-14.84931
556;73.76931762695312;15.232589;-15.21636
557;74.71095275878906;4.815522;-4.8093753
558;75.56243896484375;5.87475;-5.8626275
559;73.89905548095703;12.737534;-12.69677
560;73.81698608398438;11.32938;-11.299527
561;73.55479431152344;13.151563;-13.099266
562;73.6236572265625;14.799465;-14.766213
563;73.41999053955078;15.303492;-15.249341
564;73.51922607421875;15.563895;-15.516161
565;76.13682556152344;16.051199;-15.993694
566;73.59626770019531;14.414893;-14.341452
567;74.21617126464844;15.189455;-15.113024
568;74.61593627929688;14.557108;-14.527648
569;74.69803619384766;9.562416;-9.549927
570;74.55426025390625;10.400023;-10.392782
571;74.17489624023438;15.241064;-15.229982
572;74.04759216308594;15.734133;-15.725173
573;73.6106185913086;16.004644;-15.981866
574;73.82379913330078;14.339726;-14.328323
575;74.20970153808594;15.240627;-15.235547
576;74.0093765258789;16.005146;-15.995649
577;75.00210571289062;7.4098735;-7.4153557
578;74.30876922607422;15.236479;-15.225022
579;73.70194244384766;15.733796;-15.717767
580;74.89590454101562;14.022761;-14.02895
581;74.0841064453125;12.251614;-12.22841
582;73.61165618896484;15.164003;-15.182958
583;74.14275360107422;15.950771;-15.95627
584;73.98741912841797;15.852388;-15.84822
585;73.65819549560547;15.198252;-15.212614
586;75.81755065917969;15.043424;-15.048658
587;73.96417999267578;15.123989;-15.088773
588;73.73958587646484;9.693647;-9.668069
589;73.87350463867188;17.1817;-17.15676
590;73.7809066772461;15.483537;-15.499052
591;73.87701416015625;14.094406;-14.141028
592;75.14002227783203;9.516975;-9.530051
593;73.63031768798828;14.635069;-14.644908
594;74.38842010498047;14.443197;-14.481304
595;73.91085815429688;14.76944;-14.813921
596;74.6557846069336;15.288956;-15.316055
597;73.71185302734375;15.801754;-15.820136
598;73.60279846191406;14.955563;-14.989902
599;73.82008361816406;15.208343;-15.2304735
600;74.20824432373047;13.432623;-13.559101
601;73.72891235351562;17.532703;-17.63151
602;73.58061981201172;15.982208;-16.041048
603;73.70103454589844;15.422261;-15.48096
604;73.75991821289062;14.739584;-14.76749
605;73.56771850585938;15.802685;-15.843443
606;73.67922973632812;16.149284;-16.170618
607;73.73077392578125;11.889003;-11.853551
608;73.51112365722656;15.025603;-15.083035
609;73.68778991699219;14.84601;-14.85919
610;73.50186157226562;15.070936;-15.030116
611;73.69715118408203;15.837219;-15.797551
612;73.59906768798828;15.455892;-15.516157
613;73.65508270263672;16.864315;-16.821268
614;73.60163879394531;15.207036;-15.188025
615;73.52739715576172;15.499134;-15.483761
616;73.52987670898438;15.626597;-15.612308
617;73.7068862915039;15.65218;-15.649461
618;73.57916259765625;15.398099;-15.38122
619;73.58753204345703;15.748685;-15.749091
620;73.60594940185547;15.685884;-15.648513
621;73.4369888305664;15.521759;-15.511944
622;73.91828155517578;15.353485;-15.340045
623;73.60418701171875;14.989128;-14.9897995
624;73.54523468017578;15.564959;-15.528796
625;73.55371856689453;15.856585;-15.861851
626;73.51319885253906;15.524788;-15.541049
627;73.41272735595703;16.304214;-16.283007
628;73.48249053955078;15.432473;-15.4365635
629;73.51851654052734;15.607211;-15.611097
630;74.88915252685547;16.203222;-16.195784
631;73.48267364501953;14.7529335;-14.762841
632;73.44977569580078;14.443101;-14.469611
633;73.45700073242188;15.087658;-15.096739
634;73.5175552368164;15.688392;-15.6929455
635;73.39140319824219;15.382758;-15.386291
636;73.41398620605469;15.61738;-15.614602
637;73.39839172363281;15.353961;-15.357547
638;73.49226379394531;15.60412;-15.6094475
639;73.51531982421875;15.117571;-15.128782
640;73.70661163330078;15.045975;-15.056975
641;73.59295654296875;15.365623;-15.367247
642;73.41643524169922;15.315594;-15.320896
643;73.70869445800781;11.19063;-11.181023
644;73.6692123413086;14.549892;-14.582014
645;74.52931213378906;15.206491;-15.223059
646;73.53384399414062;17.09556;-17.079823
647;73.86314392089844;13.818002;-13.827976
648;73.716796875;13.698636;-13.722907
649;73.70814514160156;16.77499;-16.765556
650;73.50385284423828;15.700803;-15.711051
651;73.53385925292969;14.789231;-14.828912
652;73.48905181884766;14.026669;-14.060186
653;73.58019256591797;15.800465;-15.839919
654;73.50387573242188;14.205525;-14.220743
655;73.6657943725586;16.82384;-16.82365
656;73.4643783569336;16.164309;-16.169605
657;73.8018798828125;10.239346;-10.148172
658;73.5848388671875;14.789295;-14.796737
659;73.57240295410156;13.406392;-13.390778
